source,source_record_id,collection_id,collection_title,dataset_title,tissues,species,assays,is_multiome_only,cell_count,primary_cell_count,multiome_cell_count,multiome_primary_cell_count,multiome_cell_count_basis,doi,portal_url,raw_data_urls,raw_data_status,processed_data_urls,other_data_urls,available_file_types,has_adata,has_bigwig,has_fragments,has_bed,raw_storage_bytes,raw_storage_basis,processed_storage_bytes,processed_storage_basis,total_storage_bytes,access,retrieved_date
ENCODE,ENCSR264JIX,,ENCODE released multiomics series,Homo sapiens left lung tissue nuclear fraction female child (16 years),left lung,Homo sapiens,single-cell RNA sequencing assay; single-nucleus ATAC-seq,true,8435,8435,8435,8435,provider-reported estimated nuclei,,https://www.encodeproject.org/experiments/ENCSR264JIX/,https://www.encodeproject.org/files/ENCFF373DBG/@@download/ENCFF373DBG.fastq.gz; https://www.encodeproject.org/files/ENCFF223EZM/@@download/ENCFF223EZM.fastq.gz; https://www.encodeproject.org/files/ENCFF605ZBO/@@download/ENCFF605ZBO.fastq.gz; https://www.encodeproject.org/files/ENCFF057YPM/@@download/ENCFF057YPM.fastq.gz; https://www.encodeproject.org/files/ENCFF990BFG/@@download/ENCFF990BFG.fastq.gz; https://www.encodeproject.org/files/ENCFF113VDA/@@download/ENCFF113VDA.fastq.gz; https://www.encodeproject.org/files/ENCFF516OIR/@@download/ENCFF516OIR.fastq.gz; https://www.encodeproject.org/files/ENCFF805MRO/@@download/ENCFF805MRO.fastq.gz; https://www.encodeproject.org/files/ENCFF045SOP/@@download/ENCFF045SOP.fastq.gz; https://www.encodeproject.org/files/ENCFF981YFQ/@@download/ENCFF981YFQ.fastq.gz,direct released FASTQ assets supplied,https://www.encodeproject.org/files/ENCFF545XFT/@@download/ENCFF545XFT.fastq.gz; https://www.encodeproject.org/files/ENCFF124NYM/@@download/ENCFF124NYM.fastq.gz; https://www.encodeproject.org/files/ENCFF142ZRI/@@download/ENCFF142ZRI.bam; https://www.encodeproject.org/files/ENCFF286MBJ/@@download/ENCFF286MBJ.bam; https://www.encodeproject.org/files/ENCFF184CZI/@@download/ENCFF184CZI.tar.gz; https://www.encodeproject.org/files/ENCFF667BQF/@@download/ENCFF667BQF.bam; https://www.encodeproject.org/files/ENCFF424NLS/@@download/ENCFF424NLS.tar.gz; https://www.encodeproject.org/files/ENCFF408HJH/@@download/ENCFF408HJH.tar.gz; https://www.encodeproject.org/files/ENCFF313RZL/@@download/ENCFF313RZL.tar.gz; https://www.encodeproject.org/files/ENCFF936BUW/@@download/ENCFF936BUW.tar.gz; https://www.encodeproject.org/files/ENCFF710VBA/@@download/ENCFF710VBA.tar.gz,,BAM; FASTQ; GZ; fragment,false,false,true,false,26320288568,exact sum of released ENCODE read and index-read FASTQs,65497624701,exact sum of other released ENCODE component assets,91817913269,public,2026-08-01
ENCODE,ENCSR265GWL,,ENCODE released multiomics series,Homo sapiens heart tissue nuclear fraction male embryo (94 days),heart,Homo sapiens,single-cell RNA sequencing assay; single-nucleus ATAC-seq,true,4030,4030,4030,4030,provider-reported estimated nuclei,,https://www.encodeproject.org/experiments/ENCSR265GWL/,https://www.encodeproject.org/files/ENCFF900YGG/@@download/ENCFF900YGG.fastq.gz; https://www.encodeproject.org/files/ENCFF341YZK/@@download/ENCFF341YZK.fastq.gz; https://www.encodeproject.org/files/ENCFF688YDP/@@download/ENCFF688YDP.fastq.gz; https://www.encodeproject.org/files/ENCFF837WLV/@@download/ENCFF837WLV.fastq.gz; https://www.encodeproject.org/files/ENCFF511BDZ/@@download/ENCFF511BDZ.fastq.gz; https://www.encodeproject.org/files/ENCFF036VOK/@@download/ENCFF036VOK.fastq.gz; https://www.encodeproject.org/files/ENCFF531MTV/@@download/ENCFF531MTV.fastq.gz; https://www.encodeproject.org/files/ENCFF158UKY/@@download/ENCFF158UKY.fastq.gz; https://www.encodeproject.org/files/ENCFF672ONG/@@download/ENCFF672ONG.fastq.gz; https://www.encodeproject.org/files/ENCFF951LHO/@@download/ENCFF951LHO.fastq.gz,direct released FASTQ assets supplied,https://www.encodeproject.org/files/ENCFF933RYY/@@download/ENCFF933RYY.fastq.gz; https://www.encodeproject.org/files/ENCFF991WRG/@@download/ENCFF991WRG.fastq.gz; https://www.encodeproject.org/files/ENCFF778FUB/@@download/ENCFF778FUB.bam; https://www.encodeproject.org/files/ENCFF542LPL/@@download/ENCFF542LPL.bam; https://www.encodeproject.org/files/ENCFF946HNM/@@download/ENCFF946HNM.tar.gz; https://www.encodeproject.org/files/ENCFF379ISS/@@download/ENCFF379ISS.tar.gz; https://www.encodeproject.org/files/ENCFF925ASB/@@download/ENCFF925ASB.bam; https://www.encodeproject.org/files/ENCFF923KZY/@@download/ENCFF923KZY.tar.gz; https://www.encodeproject.org/files/ENCFF243UTL/@@download/ENCFF243UTL.tar.gz; https://www.encodeproject.org/files/ENCFF802AQC/@@download/ENCFF802AQC.tar.gz; https://www.encodeproject.org/files/ENCFF836FYS/@@download/ENCFF836FYS.tar.gz; https://www.encodeproject.org/files/ENCFF495MUC/@@download/ENCFF495MUC.tar.gz,,BAM; FASTQ; GZ; fragment,false,false,true,false,9880523000,exact sum of released ENCODE read and index-read FASTQs,20118013947,exact sum of other released ENCODE component assets,29998536947,public,2026-08-01
ENCODE,ENCSR265ZRW,,ENCODE released multiomics series,Homo sapiens heart left ventricle tissue nuclear fraction male adult (41 years),heart left ventricle,Homo sapiens,single-cell RNA sequencing assay; single-nucleus ATAC-seq,true,19829,19829,19829,19829,provider-reported estimated nuclei,,https://www.encodeproject.org/experiments/ENCSR265ZRW/,https://www.encodeproject.org/files/ENCFF591OWJ/@@download/ENCFF591OWJ.fastq.gz; https://www.encodeproject.org/files/ENCFF581UMV/@@download/ENCFF581UMV.fastq.gz; https://www.encodeproject.org/files/ENCFF868KLO/@@download/ENCFF868KLO.fastq.gz; https://www.encodeproject.org/files/ENCFF050FXZ/@@download/ENCFF050FXZ.fastq.gz; https://www.encodeproject.org/files/ENCFF200RJZ/@@download/ENCFF200RJZ.fastq.gz; https://www.encodeproject.org/files/ENCFF197EVN/@@download/ENCFF197EVN.fastq.gz; https://www.encodeproject.org/files/ENCFF608GKV/@@download/ENCFF608GKV.fastq.gz; https://www.encodeproject.org/files/ENCFF591AKV/@@download/ENCFF591AKV.fastq.gz; https://www.encodeproject.org/files/ENCFF477DGF/@@download/ENCFF477DGF.fastq.gz; https://www.encodeproject.org/files/ENCFF082JTJ/@@download/ENCFF082JTJ.fastq.gz,direct released FASTQ assets supplied,https://www.encodeproject.org/files/ENCFF128UVZ/@@download/ENCFF128UVZ.fastq.gz; https://www.encodeproject.org/files/ENCFF434QJL/@@download/ENCFF434QJL.fastq.gz; https://www.encodeproject.org/files/ENCFF810SAB/@@download/ENCFF810SAB.bam; https://www.encodeproject.org/files/ENCFF097YIW/@@download/ENCFF097YIW.bam; https://www.encodeproject.org/files/ENCFF930HJN/@@download/ENCFF930HJN.tar.gz; https://www.encodeproject.org/files/ENCFF772IKA/@@download/ENCFF772IKA.tar.gz; https://www.encodeproject.org/files/ENCFF609FIG/@@download/ENCFF609FIG.bam; https://www.encodeproject.org/files/ENCFF433UAL/@@download/ENCFF433UAL.tar.gz; https://www.encodeproject.org/files/ENCFF907UBD/@@download/ENCFF907UBD.tar.gz; https://www.encodeproject.org/files/ENCFF980RVJ/@@download/ENCFF980RVJ.tar.gz; https://www.encodeproject.org/files/ENCFF869ZIZ/@@download/ENCFF869ZIZ.tar.gz,,BAM; FASTQ; GZ; fragment,false,false,true,false,45380164609,exact sum of released ENCODE read and index-read FASTQs,98757916951,exact sum of other released ENCODE component assets,144138081560,public,2026-08-01
ENCODE,ENCSR269UCZ,,ENCODE released multiomics series,Mus musculus strain B6CASTF1/J left cerebral cortex tissue nuclear fraction female postnatal (14 days),left cerebral cortex,Mus musculus,single-cell RNA sequencing assay; single-nucleus ATAC-seq,true,11935,11935,11935,11935,provider-reported estimated nuclei,,https://www.encodeproject.org/experiments/ENCSR269UCZ/,https://www.encodeproject.org/files/ENCFF492SHJ/@@download/ENCFF492SHJ.fastq.gz; https://www.encodeproject.org/files/ENCFF949VEU/@@download/ENCFF949VEU.fastq.gz; https://www.encodeproject.org/files/ENCFF901SKL/@@download/ENCFF901SKL.fastq.gz; https://www.encodeproject.org/files/ENCFF423AWU/@@download/ENCFF423AWU.fastq.gz; https://www.encodeproject.org/files/ENCFF038PSX/@@download/ENCFF038PSX.fastq.gz; https://www.encodeproject.org/files/ENCFF518NNK/@@download/ENCFF518NNK.fastq.gz; https://www.encodeproject.org/files/ENCFF024GSV/@@download/ENCFF024GSV.fastq.gz; https://www.encodeproject.org/files/ENCFF871SKC/@@download/ENCFF871SKC.fastq.gz; https://www.encodeproject.org/files/ENCFF515MFS/@@download/ENCFF515MFS.fastq.gz; https://www.encodeproject.org/files/ENCFF812EBY/@@download/ENCFF812EBY.fastq.gz,direct released FASTQ assets supplied,https://www.encodeproject.org/files/ENCFF409MWS/@@download/ENCFF409MWS.fastq.gz; https://www.encodeproject.org/files/ENCFF554UCX/@@download/ENCFF554UCX.fastq.gz; https://www.encodeproject.org/files/ENCFF118QTF/@@download/ENCFF118QTF.bam; https://www.encodeproject.org/files/ENCFF208SBB/@@download/ENCFF208SBB.bam; https://www.encodeproject.org/files/ENCFF676ZYL/@@download/ENCFF676ZYL.tar.gz; https://www.encodeproject.org/files/ENCFF500FRC/@@download/ENCFF500FRC.bam; https://www.encodeproject.org/files/ENCFF123KOS/@@download/ENCFF123KOS.tar.gz; https://www.encodeproject.org/files/ENCFF948UQE/@@download/ENCFF948UQE.tar.gz; https://www.encodeproject.org/files/ENCFF109DZW/@@download/ENCFF109DZW.tar.gz; https://www.encodeproject.org/files/ENCFF878SIN/@@download/ENCFF878SIN.tar.gz; https://www.encodeproject.org/files/ENCFF515IWC/@@download/ENCFF515IWC.tar.gz,,BAM; FASTQ; GZ; fragment,false,false,true,false,29183487569,exact sum of released ENCODE read and index-read FASTQs,58818297446,exact sum of other released ENCODE component assets,88001785015,public,2026-08-01
ENCODE,ENCSR284PXA,,ENCODE released multiomics series,Homo sapiens placenta tissue nuclear fraction male embryo,placenta,Homo sapiens,single-cell RNA sequencing assay; single-nucleus ATAC-seq,true,8957,8957,8957,8957,provider-reported estimated nuclei,,https://www.encodeproject.org/experiments/ENCSR284PXA/,https://www.encodeproject.org/files/ENCFF662TPR/@@download/ENCFF662TPR.fastq.gz; https://www.encodeproject.org/files/ENCFF705QZI/@@download/ENCFF705QZI.fastq.gz; https://www.encodeproject.org/files/ENCFF134RUS/@@download/ENCFF134RUS.fastq.gz; https://www.encodeproject.org/files/ENCFF749JWR/@@download/ENCFF749JWR.fastq.gz; https://www.encodeproject.org/files/ENCFF286WAW/@@download/ENCFF286WAW.fastq.gz; https://www.encodeproject.org/files/ENCFF473TXI/@@download/ENCFF473TXI.fastq.gz; https://www.encodeproject.org/files/ENCFF304LII/@@download/ENCFF304LII.fastq.gz; https://www.encodeproject.org/files/ENCFF802HAH/@@download/ENCFF802HAH.fastq.gz; https://www.encodeproject.org/files/ENCFF947SGM/@@download/ENCFF947SGM.fastq.gz; https://www.encodeproject.org/files/ENCFF753KFT/@@download/ENCFF753KFT.fastq.gz,direct released FASTQ assets supplied,https://www.encodeproject.org/files/ENCFF925EOY/@@download/ENCFF925EOY.fastq.gz; https://www.encodeproject.org/files/ENCFF598TDX/@@download/ENCFF598TDX.fastq.gz; https://www.encodeproject.org/files/ENCFF760ITR/@@download/ENCFF760ITR.bam; https://www.encodeproject.org/files/ENCFF091EEY/@@download/ENCFF091EEY.bam; https://www.encodeproject.org/files/ENCFF504FQS/@@download/ENCFF504FQS.tar.gz; https://www.encodeproject.org/files/ENCFF170UTO/@@download/ENCFF170UTO.bam; https://www.encodeproject.org/files/ENCFF924UWY/@@download/ENCFF924UWY.tar.gz; https://www.encodeproject.org/files/ENCFF255IWU/@@download/ENCFF255IWU.tar.gz; https://www.encodeproject.org/files/ENCFF651VOJ/@@download/ENCFF651VOJ.tar.gz; https://www.encodeproject.org/files/ENCFF549RPL/@@download/ENCFF549RPL.tar.gz; https://www.encodeproject.org/files/ENCFF592JBE/@@download/ENCFF592JBE.tar.gz,,BAM; FASTQ; GZ; fragment,false,false,true,false,23113728010,exact sum of released ENCODE read and index-read FASTQs,56031627920,exact sum of other released ENCODE component assets,79145355930,public,2026-08-01
ENCODE,ENCSR300BCB,,ENCODE released multiomics series,Homo sapiens heart left ventricle tissue nuclear fraction male adult (54 years),heart left ventricle,Homo sapiens,single-cell RNA sequencing assay; single-nucleus ATAC-seq,true,10393,10393,10393,10393,provider-reported estimated nuclei,,https://www.encodeproject.org/experiments/ENCSR300BCB/,https://www.encodeproject.org/files/ENCFF961UYT/@@download/ENCFF961UYT.fastq.gz; https://www.encodeproject.org/files/ENCFF867DDW/@@download/ENCFF867DDW.fastq.gz; https://www.encodeproject.org/files/ENCFF052DVY/@@download/ENCFF052DVY.fastq.gz; https://www.encodeproject.org/files/ENCFF047SEI/@@download/ENCFF047SEI.fastq.gz; https://www.encodeproject.org/files/ENCFF417KYU/@@download/ENCFF417KYU.fastq.gz; https://www.encodeproject.org/files/ENCFF562FGE/@@download/ENCFF562FGE.fastq.gz; https://www.encodeproject.org/files/ENCFF680UAL/@@download/ENCFF680UAL.fastq.gz; https://www.encodeproject.org/files/ENCFF169UDT/@@download/ENCFF169UDT.fastq.gz; https://www.encodeproject.org/files/ENCFF540GUO/@@download/ENCFF540GUO.fastq.gz; https://www.encodeproject.org/files/ENCFF722CGD/@@download/ENCFF722CGD.fastq.gz,direct released FASTQ assets supplied,https://www.encodeproject.org/files/ENCFF008EPK/@@download/ENCFF008EPK.fastq.gz; https://www.encodeproject.org/files/ENCFF215OHZ/@@download/ENCFF215OHZ.fastq.gz; https://www.encodeproject.org/files/ENCFF244CJQ/@@download/ENCFF244CJQ.bam; https://www.encodeproject.org/files/ENCFF064TTF/@@download/ENCFF064TTF.bam; https://www.encodeproject.org/files/ENCFF611PKU/@@download/ENCFF611PKU.tar.gz; https://www.encodeproject.org/files/ENCFF567XQL/@@download/ENCFF567XQL.tar.gz; https://www.encodeproject.org/files/ENCFF341PSN/@@download/ENCFF341PSN.bam; https://www.encodeproject.org/files/ENCFF474XJS/@@download/ENCFF474XJS.tar.gz; https://www.encodeproject.org/files/ENCFF570EXM/@@download/ENCFF570EXM.tar.gz; https://www.encodeproject.org/files/ENCFF834DJN/@@download/ENCFF834DJN.tar.gz; https://www.encodeproject.org/files/ENCFF070HDU/@@download/ENCFF070HDU.tar.gz,,BAM; FASTQ; GZ; fragment,false,false,true,false,29027874441,exact sum of released ENCODE read and index-read FASTQs,68497800161,exact sum of other released ENCODE component assets,97525674602,public,2026-08-01
ENCODE,ENCSR300ZVZ,,ENCODE released multiomics series,Homo sapiens heart tissue nuclear fraction female embryo (105 days),heart,Homo sapiens,single-cell RNA sequencing assay; single-nucleus ATAC-seq,true,18329,18329,18329,18329,provider-reported estimated nuclei,,https://www.encodeproject.org/experiments/ENCSR300ZVZ/,https://www.encodeproject.org/files/ENCFF949SIR/@@download/ENCFF949SIR.fastq.gz; https://www.encodeproject.org/files/ENCFF021GSU/@@download/ENCFF021GSU.fastq.gz; https://www.encodeproject.org/files/ENCFF180BCO/@@download/ENCFF180BCO.fastq.gz; https://www.encodeproject.org/files/ENCFF805BFM/@@download/ENCFF805BFM.fastq.gz; https://www.encodeproject.org/files/ENCFF425IFQ/@@download/ENCFF425IFQ.fastq.gz; https://www.encodeproject.org/files/ENCFF716ALM/@@download/ENCFF716ALM.fastq.gz; https://www.encodeproject.org/files/ENCFF410QVG/@@download/ENCFF410QVG.fastq.gz; https://www.encodeproject.org/files/ENCFF569GXX/@@download/ENCFF569GXX.fastq.gz; https://www.encodeproject.org/files/ENCFF194FWT/@@download/ENCFF194FWT.fastq.gz; https://www.encodeproject.org/files/ENCFF550PFS/@@download/ENCFF550PFS.fastq.gz,direct released FASTQ assets supplied,https://www.encodeproject.org/files/ENCFF851VTB/@@download/ENCFF851VTB.tar.gz; https://www.encodeproject.org/files/ENCFF184YYJ/@@download/ENCFF184YYJ.tar.gz; https://www.encodeproject.org/files/ENCFF664LNP/@@download/ENCFF664LNP.fastq.gz; https://www.encodeproject.org/files/ENCFF337CQR/@@download/ENCFF337CQR.fastq.gz; https://www.encodeproject.org/files/ENCFF557LJE/@@download/ENCFF557LJE.bam; https://www.encodeproject.org/files/ENCFF949JTQ/@@download/ENCFF949JTQ.bam; https://www.encodeproject.org/files/ENCFF537IRU/@@download/ENCFF537IRU.bam; https://www.encodeproject.org/files/ENCFF781UIT/@@download/ENCFF781UIT.tar.gz; https://www.encodeproject.org/files/ENCFF807XXG/@@download/ENCFF807XXG.tar.gz; https://www.encodeproject.org/files/ENCFF775ANN/@@download/ENCFF775ANN.tar.gz; https://www.encodeproject.org/files/ENCFF845AYB/@@download/ENCFF845AYB.tar.gz; https://www.encodeproject.org/files/ENCFF733IOE/@@download/ENCFF733IOE.tar.gz,,BAM; FASTQ; GZ; fragment,false,false,true,false,32853527315,exact sum of released ENCODE read and index-read FASTQs,75967119854,exact sum of other released ENCODE component assets,108820647169,public,2026-08-01
ENCODE,ENCSR302EOG,,ENCODE released multiomics series,Homo sapiens heart tissue nuclear fraction female embryo (84 days),heart,Homo sapiens,single-cell RNA sequencing assay; single-nucleus ATAC-seq,true,8566,8566,8566,8566,provider-reported estimated nuclei,,https://www.encodeproject.org/experiments/ENCSR302EOG/,https://www.encodeproject.org/files/ENCFF871WLY/@@download/ENCFF871WLY.fastq.gz; https://www.encodeproject.org/files/ENCFF468VAM/@@download/ENCFF468VAM.fastq.gz; https://www.encodeproject.org/files/ENCFF692YAN/@@download/ENCFF692YAN.fastq.gz; https://www.encodeproject.org/files/ENCFF352YRT/@@download/ENCFF352YRT.fastq.gz; https://www.encodeproject.org/files/ENCFF018QRL/@@download/ENCFF018QRL.fastq.gz; https://www.encodeproject.org/files/ENCFF003FBC/@@download/ENCFF003FBC.fastq.gz; https://www.encodeproject.org/files/ENCFF497YAY/@@download/ENCFF497YAY.fastq.gz; https://www.encodeproject.org/files/ENCFF757DMR/@@download/ENCFF757DMR.fastq.gz; https://www.encodeproject.org/files/ENCFF277RQO/@@download/ENCFF277RQO.fastq.gz; https://www.encodeproject.org/files/ENCFF814HAZ/@@download/ENCFF814HAZ.fastq.gz,direct released FASTQ assets supplied,https://www.encodeproject.org/files/ENCFF592HCL/@@download/ENCFF592HCL.fastq.gz; https://www.encodeproject.org/files/ENCFF054RZG/@@download/ENCFF054RZG.fastq.gz; https://www.encodeproject.org/files/ENCFF454GYN/@@download/ENCFF454GYN.bam; https://www.encodeproject.org/files/ENCFF021CSA/@@download/ENCFF021CSA.bam; https://www.encodeproject.org/files/ENCFF401MVS/@@download/ENCFF401MVS.tar.gz; https://www.encodeproject.org/files/ENCFF098KFD/@@download/ENCFF098KFD.tar.gz; https://www.encodeproject.org/files/ENCFF565WSB/@@download/ENCFF565WSB.bam; https://www.encodeproject.org/files/ENCFF523WSI/@@download/ENCFF523WSI.tar.gz; https://www.encodeproject.org/files/ENCFF887HJU/@@download/ENCFF887HJU.tar.gz; https://www.encodeproject.org/files/ENCFF776DQR/@@download/ENCFF776DQR.tar.gz; https://www.encodeproject.org/files/ENCFF103HTJ/@@download/ENCFF103HTJ.tar.gz; https://www.encodeproject.org/files/ENCFF142MTT/@@download/ENCFF142MTT.tar.gz,,BAM; FASTQ; GZ; fragment,false,false,true,false,19897518476,exact sum of released ENCODE read and index-read FASTQs,42908835376,exact sum of other released ENCODE component assets,62806353852,public,2026-08-01
ENCODE,ENCSR304NKV,,ENCODE released multiomics series,Homo sapiens heart left ventricle tissue nuclear fraction male adult (69 years),heart left ventricle,Homo sapiens,single-cell RNA sequencing assay; single-nucleus ATAC-seq,true,21869,21869,21869,21869,provider-reported estimated nuclei,,https://www.encodeproject.org/experiments/ENCSR304NKV/,https://www.encodeproject.org/files/ENCFF889IAS/@@download/ENCFF889IAS.fastq.gz; https://www.encodeproject.org/files/ENCFF219GFP/@@download/ENCFF219GFP.fastq.gz; https://www.encodeproject.org/files/ENCFF421VRO/@@download/ENCFF421VRO.fastq.gz; https://www.encodeproject.org/files/ENCFF530BRD/@@download/ENCFF530BRD.fastq.gz; https://www.encodeproject.org/files/ENCFF186TCE/@@download/ENCFF186TCE.fastq.gz; https://www.encodeproject.org/files/ENCFF980CNA/@@download/ENCFF980CNA.fastq.gz; https://www.encodeproject.org/files/ENCFF419JBZ/@@download/ENCFF419JBZ.fastq.gz; https://www.encodeproject.org/files/ENCFF464FDC/@@download/ENCFF464FDC.fastq.gz; https://www.encodeproject.org/files/ENCFF391HZD/@@download/ENCFF391HZD.fastq.gz; https://www.encodeproject.org/files/ENCFF664OIZ/@@download/ENCFF664OIZ.fastq.gz; https://www.encodeproject.org/files/ENCFF195ZVN/@@download/ENCFF195ZVN.fastq.gz; https://www.encodeproject.org/files/ENCFF307UTF/@@download/ENCFF307UTF.fastq.gz; https://www.encodeproject.org/files/ENCFF053PFO/@@download/ENCFF053PFO.fastq.gz; https://www.encodeproject.org/files/ENCFF325QXA/@@download/ENCFF325QXA.fastq.gz; https://www.encodeproject.org/files/ENCFF740BAJ/@@download/ENCFF740BAJ.fastq.gz; https://www.encodeproject.org/files/ENCFF681BML/@@download/ENCFF681BML.fastq.gz; https://www.encodeproject.org/files/ENCFF865XHP/@@download/ENCFF865XHP.fastq.gz; https://www.encodeproject.org/files/ENCFF974AZJ/@@download/ENCFF974AZJ.fastq.gz; https://www.encodeproject.org/files/ENCFF694BUP/@@download/ENCFF694BUP.fastq.gz; https://www.encodeproject.org/files/ENCFF040AHY/@@download/ENCFF040AHY.fastq.gz,direct released FASTQ assets supplied,https://www.encodeproject.org/files/ENCFF428TTF/@@download/ENCFF428TTF.fastq.gz; https://www.encodeproject.org/files/ENCFF522DTL/@@download/ENCFF522DTL.fastq.gz; https://www.encodeproject.org/files/ENCFF712GUO/@@download/ENCFF712GUO.bam; https://www.encodeproject.org/files/ENCFF246KPS/@@download/ENCFF246KPS.bam; https://www.encodeproject.org/files/ENCFF157PSM/@@download/ENCFF157PSM.tar.gz; https://www.encodeproject.org/files/ENCFF791PQD/@@download/ENCFF791PQD.bam; https://www.encodeproject.org/files/ENCFF196JPI/@@download/ENCFF196JPI.tar.gz; https://www.encodeproject.org/files/ENCFF379FXA/@@download/ENCFF379FXA.tar.gz; https://www.encodeproject.org/files/ENCFF324CPD/@@download/ENCFF324CPD.tar.gz; https://www.encodeproject.org/files/ENCFF317UYU/@@download/ENCFF317UYU.tar.gz; https://www.encodeproject.org/files/ENCFF767TNG/@@download/ENCFF767TNG.tar.gz,,BAM; FASTQ; GZ; fragment,false,false,true,false,71560841849,exact sum of released ENCODE read and index-read FASTQs,179016038907,exact sum of other released ENCODE component assets,250576880756,public,2026-08-01
ENCODE,ENCSR305JVN,,ENCODE released multiomics series,Homo sapiens heart left ventricle tissue nuclear fraction male adult (68 years),heart left ventricle,Homo sapiens,single-cell RNA sequencing assay; single-nucleus ATAC-seq,true,22912,22912,22912,22912,provider-reported estimated nuclei,,https://www.encodeproject.org/experiments/ENCSR305JVN/,https://www.encodeproject.org/files/ENCFF494EIK/@@download/ENCFF494EIK.fastq.gz; https://www.encodeproject.org/files/ENCFF871GCF/@@download/ENCFF871GCF.fastq.gz; https://www.encodeproject.org/files/ENCFF032PCY/@@download/ENCFF032PCY.fastq.gz; https://www.encodeproject.org/files/ENCFF580RBR/@@download/ENCFF580RBR.fastq.gz; https://www.encodeproject.org/files/ENCFF956VFA/@@download/ENCFF956VFA.fastq.gz; https://www.encodeproject.org/files/ENCFF556HMV/@@download/ENCFF556HMV.fastq.gz; https://www.encodeproject.org/files/ENCFF274KPD/@@download/ENCFF274KPD.fastq.gz; https://www.encodeproject.org/files/ENCFF453ZJS/@@download/ENCFF453ZJS.fastq.gz; https://www.encodeproject.org/files/ENCFF391AKL/@@download/ENCFF391AKL.fastq.gz; https://www.encodeproject.org/files/ENCFF162FCQ/@@download/ENCFF162FCQ.fastq.gz; https://www.encodeproject.org/files/ENCFF130NLU/@@download/ENCFF130NLU.fastq.gz; https://www.encodeproject.org/files/ENCFF386AYP/@@download/ENCFF386AYP.fastq.gz; https://www.encodeproject.org/files/ENCFF710ZJC/@@download/ENCFF710ZJC.fastq.gz; https://www.encodeproject.org/files/ENCFF043SEJ/@@download/ENCFF043SEJ.fastq.gz; https://www.encodeproject.org/files/ENCFF105CUE/@@download/ENCFF105CUE.fastq.gz; https://www.encodeproject.org/files/ENCFF314EKW/@@download/ENCFF314EKW.fastq.gz; https://www.encodeproject.org/files/ENCFF289XTC/@@download/ENCFF289XTC.fastq.gz; https://www.encodeproject.org/files/ENCFF451UNJ/@@download/ENCFF451UNJ.fastq.gz; https://www.encodeproject.org/files/ENCFF254LAL/@@download/ENCFF254LAL.fastq.gz; https://www.encodeproject.org/files/ENCFF214JSW/@@download/ENCFF214JSW.fastq.gz,direct released FASTQ assets supplied,https://www.encodeproject.org/files/ENCFF164KYH/@@download/ENCFF164KYH.fastq.gz; https://www.encodeproject.org/files/ENCFF782RYS/@@download/ENCFF782RYS.fastq.gz; https://www.encodeproject.org/files/ENCFF501QOZ/@@download/ENCFF501QOZ.bam; https://www.encodeproject.org/files/ENCFF886HIW/@@download/ENCFF886HIW.bam; https://www.encodeproject.org/files/ENCFF371VQS/@@download/ENCFF371VQS.tar.gz; https://www.encodeproject.org/files/ENCFF826RZB/@@download/ENCFF826RZB.bam; https://www.encodeproject.org/files/ENCFF234CLO/@@download/ENCFF234CLO.tar.gz; https://www.encodeproject.org/files/ENCFF500LDR/@@download/ENCFF500LDR.tar.gz; https://www.encodeproject.org/files/ENCFF556ZXH/@@download/ENCFF556ZXH.tar.gz; https://www.encodeproject.org/files/ENCFF387NNB/@@download/ENCFF387NNB.tar.gz; https://www.encodeproject.org/files/ENCFF431EOG/@@download/ENCFF431EOG.tar.gz,,BAM; FASTQ; GZ; fragment,false,false,true,false,68232246003,exact sum of released ENCODE read and index-read FASTQs,164912116584,exact sum of other released ENCODE component assets,233144362587,public,2026-08-01
